date,location,sumConfirmed,cumulative_persons_fully_vaccinated
"2021-06-20 00:00:00",Cambodia,735,2732377
"2021-06-20 00:00:00",Canada,0,7184406
"2021-06-20 00:00:00",Chile,11506,9595413
"2021-06-20 00:00:00",Colombia,19400,4781769
"2021-06-20 00:00:00","Cote d'Ivoire",3,0
"2021-06-20 00:00:00",Croatia,11,908674
"2021-06-20 00:00:00",Cuba,1561,913057
"2021-06-20 00:00:00","Czech Republic",59,2481876
"2021-06-20 00:00:00",Denmark,189,1596403
"2021-06-20 00:00:00",Ecuador,192,1273986
"2021-06-20 00:00:00",Estonia,23,400147
"2021-06-20 00:00:00",Ethiopia,0,0
"2021-06-20 00:00:00",Finland,65,860964
"2021-06-20 00:00:00",France,2469,18640562
"2021-06-20 00:00:00",Greece,206,3175443
"2021-06-20 00:00:00",Guatemala,347,147407
"2021-06-20 00:00:00",Hungary,54,4491113
"2021-06-20 00:00:00",India,147203,49745316
"2021-06-20 00:00:00",Indonesia,13737,12239706
"2021-06-20 00:00:00",Iraq,5235,256667
"2021-06-20 00:00:00",Ireland,284,1500913
"2021-06-20 00:00:00",Israel,125,5178814
"2021-06-20 00:00:00",Italy,1762,14778303
"2021-06-20 00:00:00",Japan,1303,11506258
"2021-06-20 00:00:00",Latvia,125,488042
"2021-06-20 00:00:00",Liechtenstein,0,11511
"2021-06-20 00:00:00",Lithuania,61,888585
"2021-06-20 00:00:00",Madagascar,0,0
"2021-06-20 00:00:00",Malaysia,10586,1634987
"2021-06-20 00:00:00",Maldives,145,183373
"2021-06-20 00:00:00",Malta,5,288195
"2021-06-20 00:00:00",Mexico,1272,16695831
"2021-06-20 00:00:00",Mongolia,2231,1696245
"2021-06-20 00:00:00",Namibia,1084,19865
"2021-06-20 00:00:00","New Zealand",2,363941
"2021-06-20 00:00:00",Norway,115,1481642
"2021-06-20 00:00:00",Panama,583,0
"2021-06-20 00:00:00",Paraguay,1145,134003
"2021-06-20 00:00:00",Peru,737,2719502
"2021-06-20 00:00:00",Philippines,2523,2153942
"2021-06-20 00:00:00",Poland,71,10438426
"2021-06-20 00:00:00","Russian Federation",17378,15243990
"2021-06-20 00:00:00","Saudi Arabia",1212,0
"2021-06-20 00:00:00",Serbia,88,2452243
"2021-06-20 00:00:00",Slovakia,59,1356604
"2021-06-20 00:00:00",Slovenia,19,608390
"2021-06-20 00:00:00","Sri Lanka",2093,806252
"2021-06-20 00:00:00",Suriname,277,31032
"2021-06-20 00:00:00",Sweden,1,2771981
"2021-06-20 00:00:00",Switzerland,156,2769087
"2021-06-20 00:00:00",Thailand,3682,2153018
"2021-06-20 00:00:00",Tunisia,2478,417751
"2021-06-20 00:00:00",Turkey,5091,14490130
"2021-06-20 00:00:00",Uganda,859,0
"2021-06-20 00:00:00",Ukraine,479,360842
"2021-06-20 00:00:00","United Arab Emirates",1964,0
"2021-06-20 00:00:00","United Kingdom",20176,31449915
"2021-06-20 00:00:00","United States",8979,149667646
"2021-06-20 00:00:00",Uruguay,1488,1388897
"2021-06-20 00:00:00",Zimbabwe,416,435648
"2021-06-21 00:00:00",Albania,5,370378
"2021-06-21 00:00:00",Argentina,37831,1699794
"2021-06-21 00:00:00",Australia,49,864359
"2021-06-21 00:00:00",Austria,204,2596590
"2021-06-21 00:00:00",Azerbaijan,47,1040027
"2021-06-21 00:00:00",Bahrain,394,910436
"2021-06-21 00:00:00",Bangladesh,5727,4266737
"2021-06-21 00:00:00",Belgium,482,3409647
"2021-06-21 00:00:00",Bolivia,764,586552
"2021-06-21 00:00:00",Brazil,105263,24634850
"2021-06-21 00:00:00",Bulgaria,94,753375
"2021-06-21 00:00:00",Cambodia,678,2755194
"2021-06-21 00:00:00",Canada,0,7510699
"2021-06-21 00:00:00",Chile,10504,9607871
"2021-06-21 00:00:00",Colombia,33080,4977790
"2021-06-21 00:00:00","Cote d'Ivoire",11,0
"2021-06-21 00:00:00",Croatia,75,924011
"2021-06-21 00:00:00",Cuba,1489,924789
"2021-06-21 00:00:00","Czech Republic",123,2559076
"2021-06-21 00:00:00",Denmark,175,1622821
"2021-06-21 00:00:00",Ecuador,543,1288031
"2021-06-21 00:00:00",Estonia,73,406626
"2021-06-21 00:00:00",Fiji,126,17990
"2021-06-21 00:00:00",France,5009,19068185
"2021-06-21 00:00:00",Georgia,773,82189
"2021-06-21 00:00:00",Greece,395,3175501
"2021-06-21 00:00:00",Guatemala,1859,149719
"2021-06-21 00:00:00",Hungary,91,4555029
"2021-06-21 00:00:00",India,134044,50569129
"2021-06-21 00:00:00",Indonesia,14536,12320386
"2021-06-21 00:00:00",Ireland,174,1545181
"2021-06-21 00:00:00",Israel,118,5180025
"2021-06-21 00:00:00",Italy,990,15052982
"2021-06-21 00:00:00",Japan,864,12140472
"2021-06-21 00:00:00","Lao People's Democratic Republic",13,461632
"2021-06-21 00:00:00",Latvia,102,498391
"2021-06-21 00:00:00",Liechtenstein,0,11512
"2021-06-21 00:00:00",Lithuania,63,901093
"2021-06-21 00:00:00",Luxembourg,12,0
"2021-06-21 00:00:00",Malaysia,9222,1689790
"2021-06-21 00:00:00",Maldives,172,184212
"2021-06-21 00:00:00",Malta,0,290280
"2021-06-21 00:00:00",Mexico,5314,17047687
"2021-06-21 00:00:00",Morocco,437,8451201
"2021-06-21 00:00:00",Namibia,1567,19930
"2021-06-21 00:00:00","New Zealand",0,372391
"2021-06-21 00:00:00",Norway,205,1484510
"2021-06-21 00:00:00",Pakistan,663,0
"2021-06-21 00:00:00",Paraguay,1501,136887
"2021-06-21 00:00:00",Peru,3652,2788376
"2021-06-21 00:00:00",Philippines,7606,2183489
"2021-06-21 00:00:00",Poland,179,10576281
"2021-06-21 00:00:00","Russian Federation",16715,15376842
"2021-06-21 00:00:00","Saudi Arabia",1479,0
"2021-06-21 00:00:00",Slovakia,35,1383771
"2021-06-21 00:00:00",Slovenia,67,612516
"2021-06-21 00:00:00","South Africa",11093,0
"2021-06-21 00:00:00","Sri Lanka",2196,829116
"2021-06-21 00:00:00",Switzerland,330,2814401
"2021-06-21 00:00:00",Thailand,3175,2227848
"2021-06-21 00:00:00","Trinidad and Tobago",148,44001
"2021-06-21 00:00:00",Tunisia,2345,428011
"2021-06-21 00:00:00",Turkey,5294,14576943
"2021-06-21 00:00:00",Ukraine,323,363237
"2021-06-21 00:00:00","United Arab Emirates",2167,0
"2021-06-21 00:00:00","United Kingdom",32614,31489240
"2021-06-21 00:00:00","United States",8662,150046006
"2021-06-21 00:00:00",Uruguay,1517,1429359
"2021-06-21 00:00:00",Zimbabwe,519,436831
"2021-06-22 00:00:00",Albania,1,375629
"2021-06-22 00:00:00",Argentina,73487,1716269
"2021-06-22 00:00:00",Australia,20,1087344
"2021-06-22 00:00:00",Austria,232,2655124
"2021-06-22 00:00:00",Azerbaijan,57,1060586
"2021-06-22 00:00:00",Bahrain,418,921473
"2021-06-22 00:00:00",Bangladesh,6058,4266961
"2021-06-22 00:00:00",Belgium,365,3456962
"2021-06-22 00:00:00",Bolivia,1667,609192
"2021-06-22 00:00:00",Brazil,246415,24771270
"2021-06-22 00:00:00",Bulgaria,93,759962
"2021-06-22 00:00:00",Cambodia,587,2757796
"2021-06-22 00:00:00",Canada,0,7920298
"2021-06-22 00:00:00",Chile,6928,9817544
"2021-06-22 00:00:00",Colombia,31467,5189283
"2021-06-22 00:00:00","Costa Rica",1525,795063
"2021-06-22 00:00:00","Cote d'Ivoire",0,0
"2021-06-22 00:00:00",Croatia,43,932833
"2021-06-22 00:00:00",Cuba,2055,940185
"2021-06-22 00:00:00","Czech Republic",112,2639814
"2021-06-22 00:00:00",Denmark,206,1649800
"2021-06-22 00:00:00",Ecuador,1931,1301245
"2021-06-22 00:00:00",Estonia,51,410978
"2021-06-22 00:00:00",Ethiopia,111,0
"2021-06-22 00:00:00",France,5518,19568297
"2021-06-22 00:00:00",Georgia,656,84756
"2021-06-22 00:00:00",Greece,512,3248653
"2021-06-22 00:00:00",Guatemala,2028,151791
"2021-06-22 00:00:00",Hungary,69,4619877
"2021-06-22 00:00:00",Iceland,2,155323
"2021-06-22 00:00:00",India,152666,51269269
"2021-06-22 00:00:00",Indonesia,13668,12514917
"2021-06-22 00:00:00",Ireland,298,1585461
"2021-06-22 00:00:00",Israel,159,5181119
"2021-06-22 00:00:00",Italy,1670,15335209
"2021-06-22 00:00:00",Japan,1433,12808784
"2021-06-22 00:00:00","Lao People's Democratic Republic",9,470370
"2021-06-22 00:00:00",Latvia,33,506969
"2021-06-22 00:00:00",Liechtenstein,2,12037
"2021-06-22 00:00:00",Lithuania,63,922924
"2021-06-22 00:00:00",Luxembourg,35,0
"2021-06-22 00:00:00",Malaysia,9486,1750885
"2021-06-22 00:00:00",Maldives,212,184865
"2021-06-22 00:00:00",Malta,3,294650
"2021-06-22 00:00:00",Mexico,5178,17463895
"2021-06-22 00:00:00",Mongolia,2366,1708547
"2021-06-22 00:00:00",Namibia,1390,20999
"2021-06-22 00:00:00","New Zealand",4,383682
"2021-06-22 00:00:00",Norway,266,1497891
"2021-06-22 00:00:00",Paraguay,1746,138521
"2021-06-22 00:00:00",Peru,3242,2883622
"2021-06-22 00:00:00",Poland,164,10839301
"2021-06-22 00:00:00","Russian Federation",17594,15637833
"2021-06-22 00:00:00","Saudi Arabia",1253,0
"2021-06-22 00:00:00",Slovakia,36,1409081
"2021-06-22 00:00:00",Slovenia,50,620331
"2021-06-22 00:00:00","Sri Lanka",1941,842183
"2021-06-22 00:00:00",Switzerland,244,2867770
"2021-06-22 00:00:00",Thailand,4059,2303814
"2021-06-22 00:00:00","Trinidad and Tobago",215,45567
"2021-06-22 00:00:00",Tunisia,3638,438157
"2021-06-22 00:00:00",Turkey,6143,14617958
"2021-06-22 00:00:00",Uganda,1025,0
"2021-06-22 00:00:00",Ukraine,296,394497
"2021-06-22 00:00:00","United Kingdom",34806,31740115
"2021-06-22 00:00:00","United States",13365,150424675
"2021-06-22 00:00:00",Uruguay,2079,1466151
"2021-06-22 00:00:00",Zimbabwe,766,440200
"2021-06-23 00:00:00",Albania,2,380649
"2021-06-23 00:00:00",Argentina,70803,1728740
"2021-06-23 00:00:00",Australia,27,1114401
"2021-06-23 00:00:00",Austria,198,2733742
"2021-06-23 00:00:00",Azerbaijan,51,1082728
"2021-06-23 00:00:00",Bahrain,298,930614
"2021-06-23 00:00:00",Bangladesh,5869,4267188
"2021-06-23 00:00:00",Belgium,396,3518421
"2021-06-23 00:00:00",Belize,24,26017
"2021-06-23 00:00:00",Bolivia,2270,631864
"2021-06-23 00:00:00",Brazil,329242,24930130
"2021-06-23 00:00:00",Bulgaria,62,767723
"2021-06-23 00:00:00",Cambodia,655,2759164
"2021-06-23 00:00:00",Canada,0,8378186
"2021-06-23 00:00:00",Chile,5534,9993842
"2021-06-23 00:00:00",Colombia,33935,5381189
"2021-06-23 00:00:00","Cote d'Ivoire",0,0
"2021-06-23 00:00:00",Croatia,101,962408
"2021-06-23 00:00:00",Cuba,1880,947660
"2021-06-23 00:00:00",Cyprus,175,316211
"2021-06-23 00:00:00","Czech Republic",116,2723286
"2021-06-23 00:00:00",Denmark,213,1682385
"2021-06-23 00:00:00",Ecuador,376,1318171
"2021-06-23 00:00:00",Estonia,37,411099
"2021-06-23 00:00:00",Ethiopia,99,0
"2021-06-23 00:00:00",France,5560,20042402
"2021-06-23 00:00:00",Georgia,699,87131
"2021-06-23 00:00:00",Greece,454,3321644
"2021-06-23 00:00:00",Guatemala,1967,153173
"2021-06-23 00:00:00",Hungary,66,4657776
"2021-06-23 00:00:00",Iceland,0,166490
"2021-06-23 00:00:00",India,157273,51649818
"2021-06-23 00:00:00",Indonesia,15308,12640041
"2021-06-23 00:00:00",Ireland,304,1630771
"2021-06-23 00:00:00",Israel,253,5182411
"2021-06-23 00:00:00",Italy,1902,15623573
"2021-06-23 00:00:00",Japan,1776,13511172
"2021-06-23 00:00:00",Latvia,20,507224
"2021-06-23 00:00:00",Liechtenstein,2,12324
"2021-06-23 00:00:00",Lithuania,21,947212
"2021-06-23 00:00:00",Luxembourg,4,0
"2021-06-23 00:00:00",Malaysia,10488,1831096
"2021-06-23 00:00:00",Maldives,266,185671
"2021-06-23 00:00:00",Malta,5,299151
"2021-06-23 00:00:00",Mexico,5344,18006199
"2021-06-23 00:00:00",Mongolia,2271,1713649
"2021-06-23 00:00:00",Morocco,484,8566567
"2021-06-23 00:00:00",Namibia,2547,21463
"2021-06-23 00:00:00","New Zealand",1,395577
"2021-06-23 00:00:00",Norway,239,1530338
"2021-06-23 00:00:00",Pakistan,1097,0
"2021-06-23 00:00:00",Paraguay,2148,139308
"2021-06-23 00:00:00",Peru,2702,2971727
"2021-06-23 00:00:00",Poland,288,11131644
"2021-06-23 00:00:00",Romania,66,4410810
"2021-06-23 00:00:00","Russian Federation",20182,15653349
"2021-06-23 00:00:00","Saudi Arabia",1255,0
"2021-06-23 00:00:00",Slovakia,34,1430277
"2021-06-23 00:00:00",Slovenia,43,636194
"2021-06-23 00:00:00",Switzerland,254,2921923
"2021-06-23 00:00:00",Thailand,3174,2382896
"2021-06-23 00:00:00","Trinidad and Tobago",225,51568
"2021-06-23 00:00:00",Tunisia,3951,445967
"2021-06-23 00:00:00",Turkey,5809,14683436
"2021-06-23 00:00:00",Uganda,943,0
"2021-06-23 00:00:00",Ukraine,835,435556
"2021-06-23 00:00:00","United Arab Emirates",2161,0
"2021-06-23 00:00:00","United Kingdom",36700,31908103
"2021-06-23 00:00:00","United States",13732,150787303
"2021-06-23 00:00:00",Uruguay,1786,1500602
"2021-06-23 00:00:00",Zimbabwe,826,451773
"2021-06-24 00:00:00",Argentina,68737,1743373
"2021-06-24 00:00:00",Australia,61,1130791
"2021-06-24 00:00:00",Austria,216,2812730
"2021-06-24 00:00:00",Azerbaijan,65,1111796
"2021-06-24 00:00:00",Bahrain,288,944093
"2021-06-24 00:00:00",Bangladesh,4334,4272334
"2021-06-24 00:00:00",Belgium,339,3574374
"2021-06-24 00:00:00",Bolivia,2430,641351
"2021-06-24 00:00:00","Bosnia and Herzegovina",9,136776
"2021-06-24 00:00:00",Brazil,206426,25246955
"2021-06-24 00:00:00",Bulgaria,86,776172
"2021-06-24 00:00:00",Cambodia,699,2762777
"2021-06-24 00:00:00",Canada,0,8902381
"2021-06-24 00:00:00",Chile,6896,10198815
"2021-06-24 00:00:00",Colombia,33220,5566656
"2021-06-24 00:00:00","Cote d'Ivoire",79,0
"2021-06-24 00:00:00",Cuba,2464,953778
"2021-06-24 00:00:00",Cyprus,169,324112
"2021-06-24 00:00:00","Czech Republic",101,2811550
"2021-06-24 00:00:00",Denmark,191,1716722
"2021-06-24 00:00:00","Dominican Republic",937,2692223
"2021-06-24 00:00:00",Ecuador,2751,1346455
"2021-06-24 00:00:00",Estonia,21,411254
"2021-06-24 00:00:00",Ethiopia,168,0
"2021-06-24 00:00:00",France,5195,20489454
"2021-06-24 00:00:00",Georgia,754,88754
"2021-06-24 00:00:00",Greece,386,3390060
"2021-06-24 00:00:00",Guatemala,2273,155188
"2021-06-24 00:00:00",Hungary,0,4728655
"2021-06-24 00:00:00",Iceland,2,174732
"2021-06-24 00:00:00",India,149578,52401833
"2021-06-24 00:00:00",Indonesia,20574,12769789
"2021-06-24 00:00:00",Ireland,380,1681739
"2021-06-24 00:00:00",Israel,250,5183871
"2021-06-24 00:00:00",Italy,1854,15940842
"2021-06-24 00:00:00",Japan,1669,14218269
"2021-06-24 00:00:00","Lao People's Democratic Republic",14,494477
"2021-06-24 00:00:00",Latvia,39,507311
"2021-06-24 00:00:00",Liechtenstein,0,12633
"2021-06-24 00:00:00",Lithuania,43,955980
"2021-06-24 00:00:00",Luxembourg,14,0
"2021-06-24 00:00:00",Madagascar,0,0
"2021-06-24 00:00:00",Malawi,169,42393
"2021-06-24 00:00:00",Malaysia,11682,1925966
"2021-06-24 00:00:00",Maldives,150,186571
"2021-06-24 00:00:00",Malta,3,303939
"2021-06-24 00:00:00",Mexico,5343,18350137
"2021-06-24 00:00:00",Morocco,551,8675529
"2021-06-24 00:00:00",Mozambique,534,96675
"2021-06-24 00:00:00","New Zealand",2,408579
"2021-06-24 00:00:00",Norway,174,1552342
"2021-06-24 00:00:00",Paraguay,1842,148319
"2021-06-24 00:00:00",Peru,2611,3013900
"2021-06-24 00:00:00",Poland,129,11415353
"2021-06-24 00:00:00","Russian Federation",20393,16288230
"2021-06-24 00:00:00","Saudi Arabia",1312,0
"2021-06-24 00:00:00",Slovakia,41,1460464
"2021-06-24 00:00:00",Slovenia,46,657901
"2021-06-24 00:00:00","South Africa",18758,0
"2021-06-24 00:00:00","Sri Lanka",1825,866792
"2021-06-24 00:00:00",Switzerland,226,2977947
"2021-06-24 00:00:00",Thailand,4108,2451070
"2021-06-24 00:00:00","Trinidad and Tobago",222,57239
"2021-06-24 00:00:00",Tunisia,3467,461754
"2021-06-24 00:00:00",Turkey,5703,14741669
"2021-06-24 00:00:00",Ukraine,937,490766
"2021-06-24 00:00:00","United Arab Emirates",2223,0
"2021-06-24 00:00:00","United Kingdom",37424,32085916
"2021-06-24 00:00:00","United States",15464,151252034
"2021-06-24 00:00:00",Uruguay,1747,1533107
"2021-06-24 00:00:00",Zambia,2595,6913
"2021-06-24 00:00:00",Zimbabwe,911,467713
"2021-06-25 00:00:00",Argentina,69563,1774063
"2021-06-25 00:00:00",Australia,30,1169716
"2021-06-25 00:00:00",Austria,234,2902427
"2021-06-25 00:00:00",Azerbaijan,55,1148125
"2021-06-25 00:00:00",Bahrain,302,959527
"2021-06-25 00:00:00",Belgium,398,3621738
"2021-06-25 00:00:00",Bolivia,2182,655568
"2021-06-25 00:00:00",Brazil,224678,25431563
"2021-06-25 00:00:00",Bulgaria,28,783393
"2021-06-25 00:00:00",Cambodia,745,2813108
"2021-06-25 00:00:00",Canada,0,9367939
"2021-06-25 00:00:00",Chile,11256,10372086
"2021-06-25 00:00:00",Colombia,34175,5757498
"2021-06-25 00:00:00","Cote d'Ivoire",39,0
"2021-06-25 00:00:00",Croatia,86,1030204
"2021-06-25 00:00:00",Cuba,2403,959998
"2021-06-25 00:00:00","Czech Republic",133,2896116
"2021-06-25 00:00:00",Denmark,145,1749341
"2021-06-25 00:00:00","Dominican Republic",998,2718646
"2021-06-25 00:00:00",Ecuador,1128,1362557
"2021-06-25 00:00:00",Estonia,61,417256
"2021-06-25 00:00:00",Ethiopia,112,0
"2021-06-25 00:00:00",France,5462,21051108
"2021-06-25 00:00:00",Georgia,585,90870
"2021-06-25 00:00:00",Greece,375,3461165
"2021-06-25 00:00:00",Guatemala,1871,157573
"2021-06-25 00:00:00",Iceland,3,177540
"2021-06-25 00:00:00",India,145041,53301621
"2021-06-25 00:00:00",Indonesia,18872,12912623
"2021-06-25 00:00:00",Ireland,443,1712817
"2021-06-25 00:00:00",Israel,132,5184810
"2021-06-25 00:00:00",Italy,1506,16274773
"2021-06-25 00:00:00",Jamaica,55,77025
"2021-06-25 00:00:00",Japan,1706,14930344
"2021-06-25 00:00:00",Latvia,41,509869
"2021-06-25 00:00:00",Liechtenstein,0,12651
"2021-06-25 00:00:00",Lithuania,25,981161
"2021-06-25 00:00:00",Luxembourg,19,0
"2021-06-25 00:00:00",Malawi,166,42616
"2021-06-25 00:00:00",Malaysia,11624,1994295
"2021-06-25 00:00:00",Maldives,233,186777
"2021-06-25 00:00:00",Malta,0,307591
"2021-06-25 00:00:00",Mexico,5223,18634875
"2021-06-25 00:00:00",Mongolia,2432,1723822
"2021-06-25 00:00:00",Morocco,493,8794393
"2021-06-25 00:00:00",Namibia,1007,23075
"2021-06-25 00:00:00",Netherlands,550,5397483
"2021-06-25 00:00:00","New Zealand",3,420301
"2021-06-25 00:00:00",Norway,175,1561914
"2021-06-25 00:00:00",Paraguay,1863,164437
"2021-06-25 00:00:00",Peru,2720,3048945
"2021-06-25 00:00:00",Philippines,5968,2246897
"2021-06-25 00:00:00",Poland,97,11649682
"2021-06-25 00:00:00",Portugal,1626,3372897
"2021-06-25 00:00:00","Russian Federation",21665,16506321
"2021-06-25 00:00:00","Saudi Arabia",1301,0
"2021-06-25 00:00:00",Slovakia,20,1488466
"2021-06-25 00:00:00",Slovenia,11,657960
"2021-06-25 00:00:00","South Africa",17957,0
"2021-06-25 00:00:00",Switzerland,196,3032301
"2021-06-25 00:00:00",Thailand,3644,2546170
"2021-06-25 00:00:00","Trinidad and Tobago",346,63647
"2021-06-25 00:00:00",Turkey,5630,14795011
"2021-06-25 00:00:00",Ukraine,876,551356
"2021-06-25 00:00:00","United Arab Emirates",2282,0
"2021-06-25 00:00:00","United Kingdom",36338,32260686
"2021-06-25 00:00:00","United States",14979,151615554
"2021-06-25 00:00:00",Uruguay,1586,1562075
"2021-06-25 00:00:00",Zambia,2816,7610
"2021-06-25 00:00:00",Zimbabwe,801,484414
"2021-06-26 00:00:00",Argentina,45884,1807580
"2021-06-26 00:00:00",Australia,72,1192153
"2021-06-26 00:00:00",Austria,132,2953697
"2021-06-26 00:00:00",Azerbaijan,40,1181622
"2021-06-26 00:00:00",Bahrain,252,968525
"2021-06-26 00:00:00",Bangladesh,8364,4274400
"2021-06-26 00:00:00",Belgium,259,3666464
"2021-06-26 00:00:00",Bolivia,1653,659378
"2021-06-26 00:00:00",Brazil,178413,25488639
"2021-06-26 00:00:00",Bulgaria,16,784995
"2021-06-26 00:00:00",Cambodia,839,2843202
"2021-06-26 00:00:00",Canada,0,10321719
"2021-06-26 00:00:00",Chile,10416,10413962
"2021-06-26 00:00:00",Colombia,29327,5948340
"2021-06-26 00:00:00",Croatia,45,1047984
"2021-06-26 00:00:00",Cuba,2698,961917
"2021-06-26 00:00:00","Czech Republic",67,2930978
"2021-06-26 00:00:00",Denmark,186,1771965
"2021-06-26 00:00:00",Ecuador,974,1379403
"2021-06-26 00:00:00",Estonia,53,420910
"2021-06-26 00:00:00",Ethiopia,54,0
"2021-06-26 00:00:00",France,4414,21446706
"2021-06-26 00:00:00",Georgia,352,92790
"2021-06-26 00:00:00",Germany,223,29525463
"2021-06-26 00:00:00",Greece,235,3534001
"2021-06-26 00:00:00",Guatemala,743,157718
"2021-06-26 00:00:00",India,143632,54588202
"2021-06-26 00:00:00",Indonesia,21095,13018524
"2021-06-26 00:00:00",Ireland,340,1743355
"2021-06-26 00:00:00",Israel,145,5185006
"2021-06-26 00:00:00",Italy,1676,16562355
"2021-06-26 00:00:00",Japan,1620,15525841
"2021-06-26 00:00:00","Lao People's Democratic Republic",10,524103
"2021-06-26 00:00:00",Latvia,30,512441
"2021-06-26 00:00:00",Liechtenstein,0,12652
"2021-06-26 00:00:00",Lithuania,15,988674
"2021-06-26 00:00:00",Luxembourg,18,0
"2021-06-26 00:00:00",Malaysia,11606,2050712
"2021-06-26 00:00:00",Maldives,155,187736
"2021-06-26 00:00:00",Malta,6,309871
"2021-06-26 00:00:00",Mexico,2749,18863087
"2021-06-26 00:00:00",Morocco,452,8822967
"2021-06-26 00:00:00",Namibia,1944,23532
"2021-06-26 00:00:00",Nepal,1509,749585
"2021-06-26 00:00:00","New Zealand",3,426588
"2021-06-26 00:00:00",Norway,106,1563635
"2021-06-26 00:00:00",Paraguay,1523,164574
"2021-06-26 00:00:00",Peru,2337,3061959
"2021-06-26 00:00:00",Poland,67,11784300
"2021-06-26 00:00:00","Russian Federation",20538,16636380
"2021-06-26 00:00:00","Saudi Arabia",1218,0
"2021-06-26 00:00:00",Slovakia,15,1523681
"2021-06-26 00:00:00",Slovenia,19,661713
"2021-06-26 00:00:00","South Africa",15036,0
"2021-06-26 00:00:00",Switzerland,120,3060849
"2021-06-26 00:00:00",Thailand,4160,2579315
"2021-06-26 00:00:00","Trinidad and Tobago",294,69074
"2021-06-26 00:00:00",Turkey,5266,14845875
"2021-06-26 00:00:00",Uganda,345,0
"2021-06-26 00:00:00",Ukraine,756,572688
"2021-06-26 00:00:00","United Arab Emirates",2122,0
"2021-06-26 00:00:00","United Kingdom",32602,32460191
"2021-06-26 00:00:00","United States",13124,152184243
"2021-06-26 00:00:00",Uruguay,1279,1573992
"2021-06-26 00:00:00",Zambia,2537,8387
"2021-06-26 00:00:00",Zimbabwe,424,502158
"2021-06-27 00:00:00",Argentina,25706,1816449
"2021-06-27 00:00:00",Armenia,116,16196
"2021-06-27 00:00:00",Australia,86,1211798
"2021-06-27 00:00:00",Austria,146,2973379
"2021-06-27 00:00:00",Azerbaijan,38,1209743
"2021-06-27 00:00:00",Bahrain,230,975169
"2021-06-27 00:00:00",Belgium,177,3672857
"2021-06-27 00:00:00",Bolivia,922,662282
"2021-06-27 00:00:00",Brazil,91649,25504188
"2021-06-27 00:00:00",Bulgaria,115,786336
"2021-06-27 00:00:00",Cambodia,883,2881414
"2021-06-27 00:00:00",Canada,0,10086344
"2021-06-27 00:00:00",Chile,8976,10418602
"2021-06-27 00:00:00",Colombia,19481,6137238
"2021-06-27 00:00:00",Croatia,14,1051096
"2021-06-27 00:00:00",Cuba,2589,1006300
"2021-06-27 00:00:00","Czech Republic",59,2957692
"2021-06-27 00:00:00",Denmark,289,1796134
"2021-06-27 00:00:00",Ecuador,1407,1387648
"2021-06-27 00:00:00",Estonia,30,424458
"2021-06-27 00:00:00",Ethiopia,39,0
"2021-06-27 00:00:00",Finland,95,988024
"2021-06-27 00:00:00",France,2282,21611688
"2021-06-27 00:00:00",Greece,361,3590937
"2021-06-27 00:00:00",Guatemala,382,157815
"2021-06-27 00:00:00",Hungary,34,4842148
"2021-06-27 00:00:00",India,129408,55114099
"2021-06-27 00:00:00",Indonesia,21342,13109031
"2021-06-27 00:00:00",Ireland,329,1768532
"2021-06-27 00:00:00",Israel,289,5188440
"2021-06-27 00:00:00",Italy,1564,16780335
"2021-06-27 00:00:00",Japan,1280,16074280
"2021-06-27 00:00:00",Latvia,89,514492
"2021-06-27 00:00:00",Liechtenstein,2,12652
"2021-06-27 00:00:00",Lithuania,35,994331
"2021-06-27 00:00:00",Luxembourg,5,0
"2021-06-27 00:00:00",Malawi,80,43155
"2021-06-27 00:00:00",Malaysia,11172,2116965
"2021-06-27 00:00:00",Maldives,178,188788
"2021-06-27 00:00:00",Malta,6,311453
"2021-06-27 00:00:00",Mexico,1708,18953253
"2021-06-27 00:00:00",Namibia,1904,23541
"2021-06-27 00:00:00",Nepal,1728,750131
"2021-06-27 00:00:00","New Zealand",6,430032
"2021-06-27 00:00:00",Norway,106,1564925
"2021-06-27 00:00:00",Panama,789,511420
"2021-06-27 00:00:00",Paraguay,1487,164617
"2021-06-27 00:00:00",Peru,908,3065971
"2021-06-27 00:00:00",Philippines,3006,2527286
"2021-06-27 00:00:00",Poland,51,11826560
"2021-06-27 00:00:00","Russian Federation",21650,16825846
"2021-06-27 00:00:00","Saudi Arabia",1318,1445087
"2021-06-27 00:00:00",Slovakia,43,1546671
"2021-06-27 00:00:00",Slovenia,12,661724
"2021-06-27 00:00:00","South Africa",12222,0
"2021-06-27 00:00:00",Suriname,189,34504
"2021-06-27 00:00:00",Sweden,8,3120782
"2021-06-27 00:00:00",Switzerland,118,3074695
"2021-06-27 00:00:00",Thailand,3996,2609661
"2021-06-27 00:00:00","Trinidad and Tobago",129,71426
"2021-06-27 00:00:00",Tunisia,1914,513328
"2021-06-27 00:00:00",Turkey,4883,14915727
"2021-06-27 00:00:00",Uganda,543,0
"2021-06-27 00:00:00",Ukraine,450,580278
"2021-06-27 00:00:00","United Arab Emirates",2040,0
"2021-06-27 00:00:00","United Kingdom",37004,32583746
"2021-06-27 00:00:00","United States",10496,153028665
"2021-06-27 00:00:00",Uruguay,1007,1575237
"2021-06-27 00:00:00",Zambia,1093,9080
"2021-06-27 00:00:00",Zimbabwe,842,518948
"2021-06-28 00:00:00",Albania,1,396139
