date,location,sumConfirmed,sumRecovered,symptoms
"2022-01-19 00:00:00",Ireland,5523,0,30.06
"2022-01-19 00:00:00","United Kingdom",223516,0,32.78
"2022-01-19 00:00:00","United States",780686,0,34.91
"2022-01-20 00:00:00",Australia,119211,175266,36.22
"2022-01-20 00:00:00",Ireland,6597,0,30.54
"2022-01-20 00:00:00","United Kingdom",200650,0,31.3
"2022-01-20 00:00:00","United States",772712,0,33.1
"2022-01-21 00:00:00",Australia,104391,146546,35.81
"2022-01-21 00:00:00",Ireland,6689,0,28.31
"2022-01-21 00:00:00","New Zealand",73,0,33.21
"2022-01-21 00:00:00","United Kingdom",183460,0,30.13
"2022-01-21 00:00:00","United States",782971,0,31.15
"2022-01-22 00:00:00",Australia,89656,138513,34.84
"2022-01-22 00:00:00",Ireland,4731,0,31.69
"2022-01-22 00:00:00","New Zealand",74,0,36.27
"2022-01-22 00:00:00","United Kingdom",163466,0,32.2
"2022-01-22 00:00:00","United States",337353,0,31.74
"2022-01-23 00:00:00",Australia,81921,80978,34.63
"2022-01-23 00:00:00",Ireland,3692,0,33.32
"2022-01-23 00:00:00","United Kingdom",204728,0,34.53
"2022-01-23 00:00:00","United States",292868,0,30.93
"2022-01-24 00:00:00",Australia,63646,138052,34.65
"2022-01-24 00:00:00",Ireland,4006,0,32.29
"2022-01-24 00:00:00","New Zealand",63,0,40.24
"2022-01-24 00:00:00","United Kingdom",254728,0,33.73
"2022-01-24 00:00:00","United States",1008564,0,30.37
"2022-01-25 00:00:00",Australia,72551,106698,33.63
"2022-01-25 00:00:00",Ireland,5605,0,33.17
"2022-01-25 00:00:00","United Kingdom",226402,0,34.04
"2022-01-25 00:00:00","United States",496852,0,30.2
"2022-01-26 00:00:00",Australia,85652,152664,32.81
"2022-01-26 00:00:00",Ireland,5265,0,32.63
"2022-01-26 00:00:00","New Zealand",123,0,37.23
"2022-01-26 00:00:00","United Kingdom",217336,0,32.4
"2022-01-26 00:00:00","United States",546565,0,29.54
"2022-01-27 00:00:00",Australia,124236,106338,31.93
"2022-01-27 00:00:00",Ireland,5109,0,31.67
"2022-01-27 00:00:00","United Kingdom",192404,0,32.53
"2022-01-27 00:00:00","United States",571661,0,28.44
"2022-01-28 00:00:00",Australia,75458,-82068,34.62
"2022-01-28 00:00:00",Ireland,5091,0,31.1
"2022-01-28 00:00:00","New Zealand",164,0,36.58
"2022-01-28 00:00:00","United Kingdom",168052,0,30.85
"2022-01-28 00:00:00","United States",529474,0,26.73
"2022-01-29 00:00:00",Australia,69881,5088,33.13
"2022-01-29 00:00:00",Ireland,4400,0,33.82
"2022-01-29 00:00:00","United Kingdom",147010,0,30.83
"2022-01-29 00:00:00","United States",226111,0,27.8
"2022-01-30 00:00:00",Australia,313992,570180,31.48
"2022-01-30 00:00:00",Ireland,3872,0,35.44
"2022-01-30 00:00:00","New Zealand",136,0,37.02
"2022-01-30 00:00:00","United Kingdom",175396,0,32.81
"2022-01-30 00:00:00","United States",152991,0,27.45
"2022-01-31 00:00:00",Australia,56997,59180,31.62
"2022-01-31 00:00:00",Ireland,4208,0,36.31
"2022-01-31 00:00:00","New Zealand",176,0,37.4
"2022-01-31 00:00:00","United Kingdom",210094,0,32.7
"2022-01-31 00:00:00","United States",574887,0,27.26
"2022-02-01 00:00:00",Australia,65664,85878,30.92
"2022-02-01 00:00:00",Ireland,5940,0,36.47
"2022-02-01 00:00:00","United Kingdom",187898,0,33.06
"2022-02-01 00:00:00","United States",299361,0,26.22
"2022-02-02 00:00:00",Australia,84751,108946,32.22
"2022-02-02 00:00:00",Ireland,6061,0,36.28
"2022-02-02 00:00:00","New Zealand",204,0,35.86
"2022-02-02 00:00:00","United Kingdom",176834,0,32.95
"2022-02-02 00:00:00","United States",306046,0,25.89
"2022-02-03 00:00:00",Australia,70296,91096,31.16
"2022-02-03 00:00:00",Ireland,6697,0,34.24
"2022-02-03 00:00:00","New Zealand",284,0,33.46
"2022-02-03 00:00:00","United Kingdom",153284,0,31.37
"2022-02-03 00:00:00","United States",351730,0,24.8
"2022-02-04 00:00:00",Australia,60407,89786,31.7
"2022-02-04 00:00:00",Ireland,6260,0,32.46
"2022-02-04 00:00:00","New Zealand",286,0,33.56
"2022-02-04 00:00:00","United Kingdom",126528,0,29.02
"2022-02-04 00:00:00","United States",270404,0,23.96
"2022-02-05 00:00:00",Australia,52455,86308,32.88
"2022-02-05 00:00:00",Ireland,4933,0,34.96
"2022-02-05 00:00:00","United Kingdom",104608,0,30.54
"2022-02-05 00:00:00","United States",107037,0,24.89
"2022-02-06 00:00:00",Australia,44854,65210,30.93
"2022-02-06 00:00:00",Ireland,3975,0,36.93
"2022-02-06 00:00:00","United Kingdom",121094,0,31.55
"2022-02-06 00:00:00","United States",93902,0,25.17
"2022-02-07 00:00:00",Australia,43445,62006,31.26
"2022-02-07 00:00:00",Ireland,3780,0,37.28
"2022-02-07 00:00:00","New Zealand",290,0,36.94
"2022-02-07 00:00:00","United Kingdom",152966,0,33.07
"2022-02-07 00:00:00","United States",295264,0,25.09
"2022-02-08 00:00:00",Australia,52429,77802,31.08
"2022-02-08 00:00:00",Ireland,5677,0,37.72
"2022-02-08 00:00:00","United Kingdom",139322,0,34.73
"2022-02-08 00:00:00","United States",198890,0,25.17
"2022-02-09 00:00:00",Australia,58473,44590,30.47
"2022-02-09 00:00:00",Ireland,5649,0,36.64
"2022-02-09 00:00:00","United Kingdom",128678,0,32.67
"2022-02-09 00:00:00","United States",195824,0,24.72
"2022-02-10 00:00:00",Australia,55524,69420,30.61
"2022-02-10 00:00:00",Ireland,6618,0,37.68
"2022-02-10 00:00:00","United Kingdom",104584,0,34.57
"2022-02-10 00:00:00","United States",167586,0,24.2
"2022-02-11 00:00:00",Australia,50697,63622,30.75
"2022-02-11 00:00:00",Ireland,4940,0,39.63
"2022-02-11 00:00:00","New Zealand",558,0,34.16
"2022-02-11 00:00:00","United Kingdom",89114,0,43.92
"2022-02-11 00:00:00","United States",156803,0,22.97
"2022-02-12 00:00:00",Australia,42397,55306,30.08
"2022-02-12 00:00:00",Ireland,4331,0,37.54
"2022-02-12 00:00:00","United Kingdom",75054,0,34.87
"2022-02-12 00:00:00","United States",69663,0,24.53
"2022-02-13 00:00:00",Australia,45212,51878,29.53
"2022-02-13 00:00:00",Ireland,3494,0,37.68
"2022-02-13 00:00:00","United Kingdom",83510,0,33.59
"2022-02-13 00:00:00","United States",46134,0,22.73
"2022-02-14 00:00:00",Australia,36432,40448,30.26
"2022-02-14 00:00:00",Ireland,4160,0,39.33
"2022-02-14 00:00:00","New Zealand",749,0,38.45
"2022-02-14 00:00:00","United Kingdom",109492,0,31.7
"2022-02-14 00:00:00","United States",174524,0,23.15
"2022-02-15 00:00:00",Australia,65170,94352,30.86
"2022-02-15 00:00:00",Ireland,5264,0,40.57
"2022-02-15 00:00:00","United Kingdom",105002,0,33.62
"2022-02-15 00:00:00","United States",109109,0,24.9
"2022-02-16 00:00:00",Australia,53005,59094,30.32
"2022-02-16 00:00:00",Ireland,5026,0,38.51
"2022-02-16 00:00:00","New Zealand",1558,0,39.78
"2022-02-16 00:00:00","United Kingdom",103140,0,31.74
"2022-02-16 00:00:00","United States",106410,0,24.94
"2022-02-17 00:00:00",Australia,54323,49022,29.01
"2022-02-17 00:00:00",Ireland,4795,0,34.9
"2022-02-17 00:00:00","United Kingdom",89432,0,30.5
"2022-02-17 00:00:00","United States",99599,0,24.14
"2022-02-18 00:00:00",Australia,48241,47882,29.16
"2022-02-18 00:00:00",Ireland,4830,0,34.56
"2022-02-18 00:00:00","New Zealand",2574,0,39.6
"2022-02-18 00:00:00","United Kingdom",66478,0,27.97
"2022-02-18 00:00:00","United States",104751,0,23.29
"2022-02-19 00:00:00",Australia,41352,40950,30.52
"2022-02-19 00:00:00",Ireland,3351,0,37.36
"2022-02-19 00:00:00","United Kingdom",69296,0,28.75
"2022-02-19 00:00:00","United States",42248,0,24.09
"2022-02-20 00:00:00",Australia,33020,37284,31.79
"2022-02-20 00:00:00",Ireland,3473,0,38.04
"2022-02-20 00:00:00","United Kingdom",75434,0,30.5
"2022-02-20 00:00:00","United States",29823,0,24.46
"2022-02-21 00:00:00",Australia,32588,39282,32.39
"2022-02-21 00:00:00",Ireland,3280,0,39.55
"2022-02-21 00:00:00","New Zealand",6648,0,45.6
"2022-02-21 00:00:00","United Kingdom",90254,0,32.17
"2022-02-21 00:00:00","United States",48515,0,25.38
"2022-02-22 00:00:00",Australia,45191,40916,31.87
"2022-02-22 00:00:00",Ireland,4121,0,40.19
"2022-02-22 00:00:00","New Zealand",8369,0,46.32
"2022-02-22 00:00:00","United Kingdom",78372,0,33.33
"2022-02-22 00:00:00","United States",115577,0,25.15
"2022-02-23 00:00:00",Australia,51153,58348,31.33
"2022-02-23 00:00:00",Ireland,3729,0,39.49
"2022-02-23 00:00:00","United Kingdom",72952,0,31.23
"2022-02-23 00:00:00","United States",73802,0,24.59
"2022-02-24 00:00:00",Australia,47966,43870,28.46
"2022-02-24 00:00:00",Ireland,4304,0,36.19
"2022-02-24 00:00:00","New Zealand",10471,0,46.34
"2022-02-24 00:00:00","United Kingdom",61262,0,29.75
"2022-02-24 00:00:00","United States",74687,0,23.35
"2022-02-25 00:00:00",Australia,46177,40936,28.31
"2022-02-25 00:00:00",Ireland,3595,0,35.31
"2022-02-25 00:00:00","New Zealand",12139,0,48.4
"2022-02-25 00:00:00","United Kingdom",55666,0,28.4
"2022-02-25 00:00:00","United States",75672,0,22.58
"2022-02-26 00:00:00",Australia,41662,38344,29.68
"2022-02-26 00:00:00",Ireland,2338,0,37.53
"2022-02-26 00:00:00","New Zealand",9592,0,50.83
"2022-02-26 00:00:00","United Kingdom",50172,0,29.31
"2022-02-26 00:00:00","United States",26584,0,23.71
"2022-02-27 00:00:00",Australia,34985,31702,31.13
"2022-02-27 00:00:00",Ireland,2277,0,37.99
"2022-02-27 00:00:00","New Zealand",10966,0,54.01
"2022-02-27 00:00:00","United Kingdom",62720,0,30.79
"2022-02-27 00:00:00","United States",16575,0,24
"2022-02-28 00:00:00",Australia,35757,35108,31.55
"2022-02-28 00:00:00",Ireland,3298,0,37.77
"2022-02-28 00:00:00","New Zealand",16633,0,56.68
"2022-02-28 00:00:00","United Kingdom",89282,0,31.48
"2022-02-28 00:00:00","United States",71976,0,24.45
"2022-03-01 00:00:00",Australia,46418,46988,31.91
"2022-03-01 00:00:00",Ireland,3342,0,37.56
"2022-03-01 00:00:00","New Zealand",22295,0,54.24
"2022-03-01 00:00:00","United Kingdom",89576,0,31.03
"2022-03-01 00:00:00","United States",42503,0,24.62
"2022-03-02 00:00:00",Australia,51991,46300,31.75
"2022-03-02 00:00:00",Ireland,4043,0,39.6
"2022-03-02 00:00:00","United Kingdom",92348,0,32.08
"2022-03-02 00:00:00","United States",52846,0,25.84
"2022-03-03 00:00:00",Australia,62875,47178,32.49
"2022-03-03 00:00:00",Ireland,3995,0,37.97
"2022-03-03 00:00:00","United Kingdom",87522,0,31.88
"2022-03-03 00:00:00","United States",51643,0,25.23
"2022-03-04 00:00:00",Australia,53064,40082,32.2
"2022-03-04 00:00:00",Ireland,3854,0,35.74
"2022-03-04 00:00:00","New Zealand",18889,0,52.89
"2022-03-04 00:00:00","United Kingdom",82814,0,29.48
"2022-03-04 00:00:00","United States",43156,0,23.57
"2022-03-05 00:00:00",Australia,49432,42988,32.56
"2022-03-05 00:00:00",Ireland,1254,0,38.83
"2022-03-05 00:00:00","New Zealand",15256,0,53.6
"2022-03-05 00:00:00","United Kingdom",77506,0,29.26
"2022-03-05 00:00:00","United States",14890,0,24.24
"2022-03-06 00:00:00",Australia,42395,32432,34.24
"2022-03-06 00:00:00",Ireland,2383,0,41.7
"2022-03-06 00:00:00","New Zealand",17493,0,55.56
"2022-03-06 00:00:00","United Kingdom",98046,0,32.22
"2022-03-06 00:00:00","United States",7163,0,24.63
"2022-03-07 00:00:00",Australia,45382,37906,35.38
"2022-03-07 00:00:00",Ireland,4355,0,42.03
"2022-03-07 00:00:00","New Zealand",23937,0,55.98
"2022-03-07 00:00:00","United Kingdom",137042,0,34.21
"2022-03-07 00:00:00","United States",55496,0,25.22
"2022-03-08 00:00:00",Australia,60059,38840,36.55
"2022-03-08 00:00:00",Ireland,1698,0,42.65
"2022-03-08 00:00:00","New Zealand",22496,0,53.63
"2022-03-08 00:00:00","United Kingdom",140214,0,34.28
"2022-03-08 00:00:00","United States",31080,0,25.45
"2022-03-09 00:00:00",Australia,64013,56832,36.43
"2022-03-09 00:00:00",Ireland,4057,0,41.94
"2022-03-09 00:00:00","New Zealand",21046,0,51.67
"2022-03-09 00:00:00","United Kingdom",147058,0,34.46
"2022-03-09 00:00:00","United States",45964,0,25.31
"2022-03-10 00:00:00",Australia,73058,47786,35.55
"2022-03-10 00:00:00",Ireland,9125,0,40.77
"2022-03-10 00:00:00","United Kingdom",141006,0,33.42
"2022-03-10 00:00:00","United States",39086,0,25.02
"2022-03-11 00:00:00",Australia,66887,30080,35.51
"2022-03-11 00:00:00",Ireland,4332,0,39.95
"2022-03-11 00:00:00","New Zealand",18787,0,49.48
"2022-03-11 00:00:00","United Kingdom",134058,0,32.24
"2022-03-11 00:00:00","United States",37250,0,24.11
"2022-03-12 00:00:00",Australia,60749,65566,36.63
"2022-03-12 00:00:00",Ireland,5475,0,42.23
"2022-03-12 00:00:00","United Kingdom",124136,0,32.75
"2022-03-12 00:00:00","United States",12612,0,25.06
"2022-03-13 00:00:00",Australia,56427,36184,36.35
"2022-03-13 00:00:00",Ireland,2100,0,43.57
"2022-03-13 00:00:00","New Zealand",15579,0,49.65
"2022-03-13 00:00:00","United Kingdom",151458,0,34.19
"2022-03-13 00:00:00","United States",7739,0,25.41
"2022-03-14 00:00:00",Australia,49768,40510,38.75
"2022-03-14 00:00:00",Ireland,6282,0,43.07
"2022-03-14 00:00:00","New Zealand",21669,0,50.9
"2022-03-14 00:00:00","United Kingdom",199666,0,34.72
"2022-03-14 00:00:00","United States",37886,0,26.54
"2022-03-15 00:00:00",Australia,63591,54918,38.76
"2022-03-15 00:00:00",Ireland,5452,0,43.34
"2022-03-15 00:00:00","United Kingdom",187406,0,36.17
"2022-03-15 00:00:00","United States",24221,0,26.88
"2022-03-16 00:00:00",Australia,341406,513674,38.07
"2022-03-16 00:00:00",Ireland,5204,0,39.73
"2022-03-16 00:00:00","United Kingdom",183508,0,35.44
"2022-03-16 00:00:00","United States",37797,0,26.35
"2022-03-17 00:00:00",Australia,103356,61572,37.28
"2022-03-17 00:00:00",Ireland,5628,0,41
"2022-03-17 00:00:00","United Kingdom",165698,0,33.64
"2022-03-17 00:00:00","United States",33071,0,25.62
"2022-03-18 00:00:00",Australia,98640,60636,36.87
"2022-03-18 00:00:00",Ireland,4787,0,43.65
"2022-03-18 00:00:00","United Kingdom",150566,0,31.78
"2022-03-18 00:00:00","United States",30599,0,24.74
"2022-03-19 00:00:00",Australia,91789,60328,38
"2022-03-19 00:00:00",Ireland,5067,0,47.61
"2022-03-19 00:00:00","United Kingdom",134824,0,34.82
"2022-03-19 00:00:00","United States",10306,0,25.7
"2022-03-20 00:00:00",Australia,82169,55120,39.58
"2022-03-20 00:00:00",Ireland,4024,0,51.46
"2022-03-20 00:00:00","United Kingdom",162098,0,37.36
"2022-03-20 00:00:00","United States",8155,0,25.93
"2022-03-21 00:00:00",Australia,79171,59152,40.79
"2022-03-21 00:00:00",Ireland,7708,0,52.69
"2022-03-21 00:00:00","New Zealand",20898,0,49.18
"2022-03-21 00:00:00","United Kingdom",218562,0,38.76
"2022-03-21 00:00:00","United States",38719,0,26.88
"2022-03-22 00:00:00",Australia,104254,79854,40.7
"2022-03-22 00:00:00",Ireland,7044,0,53.2
"2022-03-22 00:00:00","United Kingdom",198188,0,39.68
"2022-03-22 00:00:00","United States",24188,0,27.29
"2022-03-23 00:00:00",Australia,122050,92802,39.95
"2022-03-23 00:00:00",Ireland,8869,0,54.77
"2022-03-23 00:00:00","United Kingdom",188352,0,43.02
"2022-03-23 00:00:00","United States",35063,0,27.2
"2022-03-24 00:00:00",Australia,125885,90690,39.02
"2022-03-24 00:00:00",Ireland,9147,0,52.79
"2022-03-24 00:00:00","United Kingdom",165794,0,43.22
"2022-03-24 00:00:00","United States",32299,0,26.52
"2022-03-25 00:00:00",Australia,118507,82822,37.81
"2022-03-25 00:00:00",Ireland,7729,0,48.63
"2022-03-25 00:00:00","New Zealand",14176,0,40.46
"2022-03-25 00:00:00","United Kingdom",144860,0,39.61
"2022-03-25 00:00:00","United States",28156,0,25.11
"2022-03-26 00:00:00",Australia,104331,81310,37.97
"2022-03-26 00:00:00",Ireland,6940,0,48.29
"2022-03-26 00:00:00","United Kingdom",122902,0,39.36
"2022-03-26 00:00:00","United States",10270,0,25.97
"2022-03-27 00:00:00",Australia,94376,72146,39.77
"2022-03-27 00:00:00",Ireland,5263,0,47.65
"2022-03-27 00:00:00","United Kingdom",136670,0,42.43
"2022-03-27 00:00:00","United States",7742,0,26.04
"2022-03-28 00:00:00",Australia,93767,81796,40.25
"2022-03-28 00:00:00",Ireland,5935,0,47.14
"2022-03-28 00:00:00","New Zealand",17171,0,44.87
"2022-03-28 00:00:00","United Kingdom",185704,0,44.06
"2022-03-28 00:00:00","United States",32228,0,26.65
"2022-03-29 00:00:00",Australia,117401,106124,40.58
"2022-03-29 00:00:00",Ireland,5370,0,47.68
"2022-03-29 00:00:00","United Kingdom",160254,0,43.53
"2022-03-29 00:00:00","United States",21204,0,27.7
"2022-03-30 00:00:00",Australia,134022,118364,39.53
"2022-03-30 00:00:00",Ireland,5243,0,46.58
"2022-03-30 00:00:00","United Kingdom",147280,0,43.09
"2022-03-30 00:00:00","United States",37698,0,27.04
"2022-03-31 00:00:00",Australia,123412,121954,38.61
"2022-03-31 00:00:00",Ireland,5725,0,43.75
"2022-03-31 00:00:00","United Kingdom",109564,0,38.79
"2022-03-31 00:00:00","United States",34228,0,26.53
"2022-04-01 00:00:00",Australia,125013,98360,39.2
"2022-04-01 00:00:00",Ireland,3747,0,41.86
"2022-04-01 00:00:00","New Zealand",11647,0,39.23
"2022-04-01 00:00:00","United Kingdom",94924,0,38.8
"2022-04-01 00:00:00","United States",28122,0,24.76
"2022-04-02 00:00:00",Australia,110054,102126,39.67
"2022-04-02 00:00:00",Ireland,2313,0,43.99
"2022-04-02 00:00:00","United Kingdom",75168,0,41.23
"2022-04-02 00:00:00","United States",10849,0,26.09
"2022-04-03 00:00:00",Australia,96245,92022,41.54
"2022-04-03 00:00:00",Ireland,3164,0,46.03
"2022-04-03 00:00:00","United Kingdom",84340,0,45.26
"2022-04-03 00:00:00","United States",7530,0,26.85
"2022-04-04 00:00:00",Australia,94162,104624,42.61
"2022-04-04 00:00:00",Ireland,2738,0,45.45
"2022-04-04 00:00:00","United Kingdom",107432,0,44.34
"2022-04-04 00:00:00","United States",27016,0,27.46
"2022-04-05 00:00:00",Australia,106490,113480,42.58
"2022-04-05 00:00:00",Ireland,4059,0,49.5
"2022-04-05 00:00:00","United Kingdom",98202,0,44.86
"2022-04-05 00:00:00","United States",32173,0,27.69
"2022-04-06 00:00:00",Australia,134320,153252,40.62
"2022-04-06 00:00:00",Ireland,3150,0,53.45
"2022-04-06 00:00:00","United Kingdom",89488,0,44.33
"2022-04-06 00:00:00","United States",41535,0,27.52
"2022-04-07 00:00:00",Australia,125275,128410,39.51
"2022-04-07 00:00:00",Ireland,2843,0,43.55
"2022-04-07 00:00:00","United Kingdom",77412,0,44.89
"2022-04-07 00:00:00","United States",32165,0,26.85
"2022-04-08 00:00:00",Australia,-329046,105962,40.3
"2022-04-08 00:00:00",Ireland,2745,0,41.35
"2022-04-08 00:00:00","New Zealand",8475,0,40.21
"2022-04-08 00:00:00","United Kingdom",65962,0,38
"2022-04-08 00:00:00","United States",42425,0,25.76
"2022-04-09 00:00:00",Australia,547782,107736,39.27
"2022-04-09 00:00:00",Ireland,1442,0,53.34
"2022-04-09 00:00:00","United Kingdom",55760,0,40.03
"2022-04-09 00:00:00","United States",14659,0,26.74
"2022-04-10 00:00:00",Australia,91024,171616,40.14
"2022-04-10 00:00:00",Ireland,1715,0,47.62
"2022-04-10 00:00:00","United Kingdom",61894,0,42.35
"2022-04-10 00:00:00","United States",12680,0,27.14
"2022-04-11 00:00:00",Australia,85022,21520,41.22
"2022-04-11 00:00:00",Ireland,1748,0,45.81
"2022-04-11 00:00:00","New Zealand",10971,0,42.92
"2022-04-11 00:00:00","United Kingdom",74738,0,44.07
"2022-04-11 00:00:00","United States",34070,0,27.92
"2022-04-12 00:00:00",Australia,93423,129172,41.01
"2022-04-12 00:00:00",Ireland,2096,0,45.28
"2022-04-12 00:00:00","United Kingdom",67538,0,43.64
"2022-04-12 00:00:00","United States",26626,0,27.96
"2022-04-13 00:00:00",Australia,106756,133796,39.53
"2022-04-13 00:00:00",Ireland,1924,0,43.58
"2022-04-13 00:00:00","United Kingdom",63362,0,41.98
"2022-04-13 00:00:00","United States",44853,0,27.59
"2022-04-14 00:00:00",Australia,108393,125438,38.41
"2022-04-14 00:00:00",Ireland,1770,0,42.09
"2022-04-14 00:00:00","United Kingdom",53276,0,39.19
"2022-04-14 00:00:00","United States",61874,0,26.65
"2022-04-15 00:00:00",Australia,87524,112382,39.15
"2022-04-15 00:00:00",Ireland,1666,0,41.66
"2022-04-15 00:00:00","New Zealand",5711,0,38.8
"2022-04-15 00:00:00","United Kingdom",43220,0,39.08
"2022-04-15 00:00:00","United States",44638,0,26.53
"2022-04-16 00:00:00",Australia,94350,106052,38.26
"2022-04-16 00:00:00",Ireland,852,0,40.39
"2022-04-16 00:00:00","United Kingdom",39836,0,37.87
"2022-04-16 00:00:00","United States",17193,0,26.69
"2022-04-17 00:00:00",Australia,58974,71946,40.64
"2022-04-17 00:00:00",Ireland,1668,0,39.57
"2022-04-17 00:00:00","United Kingdom",40284,0,37.32
"2022-04-17 00:00:00","United States",17091,0,26.22
"2022-04-18 00:00:00",Australia,68944,86816,40.69
"2022-04-18 00:00:00",Ireland,778,0,42.23
"2022-04-18 00:00:00","New Zealand",8227,0,44.01
"2022-04-18 00:00:00","United Kingdom",50430,0,39.69
"2022-04-18 00:00:00","United States",35761,0,28.75
"2022-04-19 00:00:00",Australia,91601,145336,41.66
"2022-04-19 00:00:00",Ireland,1395,0,42.72
"2022-04-19 00:00:00","United Kingdom",51532,0,39.36
"2022-04-19 00:00:00","United States",51586,0,29.16
"2022-04-20 00:00:00",Australia,93298,100082,41.3
"2022-04-20 00:00:00",Ireland,1410,0,42.44
"2022-04-20 00:00:00","United Kingdom",42888,0,38.18
"2022-04-20 00:00:00","United States",58258,0,28.62
"2022-04-21 00:00:00",Australia,108446,110110,40.6
"2022-04-21 00:00:00",Ireland,1163,0,41.66
"2022-04-21 00:00:00","United Kingdom",36922,0,37.19
"2022-04-21 00:00:00","United States",50829,0,28.08
"2022-04-22 00:00:00",Australia,99151,98580,38.96
"2022-04-22 00:00:00",Ireland,1513,0,39.88
"2022-04-22 00:00:00","New Zealand",7868,0,37.51
"2022-04-22 00:00:00","United Kingdom",31392,0,34.87
"2022-04-22 00:00:00","United States",71087,0,26.64
"2022-04-23 00:00:00",Australia,75492,70082,38.58
"2022-04-23 00:00:00",Ireland,705,0,39.15
"2022-04-23 00:00:00","United Kingdom",26412,0,34.28
"2022-04-23 00:00:00","United States",27793,0,27.36
"2022-04-24 00:00:00",Australia,65101,64674,38.83
"2022-04-24 00:00:00",Ireland,1058,0,41.68
"2022-04-24 00:00:00","United Kingdom",29426,0,36.58
"2022-04-24 00:00:00","United States",19979,0,27.72
"2022-04-25 00:00:00",Australia,54556,60608,41.08
"2022-04-25 00:00:00",Ireland,1223,0,40.29
"2022-04-25 00:00:00","New Zealand",6355,0,43.46
"2022-04-25 00:00:00","United Kingdom",34198,0,37.21
"2022-04-25 00:00:00","United States",51430,0,28.5
"2022-04-26 00:00:00",Australia,94786,142316,42.17
"2022-04-26 00:00:00",Ireland,970,0,39.6
"2022-04-26 00:00:00","United Kingdom",29114,0,36.42
"2022-04-26 00:00:00","United States",63319,0,28.72
"2022-04-27 00:00:00",Australia,83763,94800,42.3
"2022-04-27 00:00:00",Ireland,1148,0,37.94
"2022-04-27 00:00:00","United Kingdom",26098,0,34.82
"2022-04-27 00:00:00","United States",77295,0,28.1
"2022-04-28 00:00:00",Australia,97763,114538,41.12
"2022-04-28 00:00:00",Ireland,959,0,36.58
"2022-04-28 00:00:00","United Kingdom",23198,0,33.73
"2022-04-28 00:00:00","United States",62705,0,27.42
"2022-04-29 00:00:00",Australia,87023,91894,39.71
"2022-04-29 00:00:00",Ireland,721,0,35.34
"2022-04-29 00:00:00","New Zealand",7018,0,40.78
"2022-04-29 00:00:00","United Kingdom",20014,0,31.49
"2022-04-29 00:00:00","United States",86823,0,26.2
"2022-04-30 00:00:00",Australia,68683,60796,38.88
"2022-04-30 00:00:00",Ireland,188,0,37.51
"2022-04-30 00:00:00","United Kingdom",16708,0,32.24
"2022-04-30 00:00:00","United States",31550,0,27.15
"2022-05-01 00:00:00",Australia,58387,57320,40.95
"2022-05-01 00:00:00",Ireland,784,0,37.09
"2022-05-01 00:00:00","United Kingdom",18064,0,34.26
"2022-05-01 00:00:00","United States",24342,0,27.48
"2022-05-02 00:00:00",Australia,74684,97786,43.97
"2022-05-02 00:00:00",Ireland,491,0,40.13
"2022-05-02 00:00:00","New Zealand",9113,0,45
"2022-05-02 00:00:00","United Kingdom",23782,0,35.65
"2022-05-02 00:00:00","United States",62932,0,27.86
"2022-05-03 00:00:00",Australia,79012,76602,44.16
"2022-05-03 00:00:00",Ireland,1031,0,39.36
"2022-05-03 00:00:00","United Kingdom",26620,0,35.94
"2022-05-03 00:00:00","United States",72981,0,28.12
"2022-05-04 00:00:00",Australia,272866,465576,44.16
"2022-05-04 00:00:00",Ireland,1147,0,37.81
"2022-05-04 00:00:00","United Kingdom",23328,0,34.94
"2022-05-04 00:00:00","United States",101885,0,27.93
"2022-05-05 00:00:00",Australia,108770,95750,42.72
"2022-05-05 00:00:00",Ireland,889,0,38.63
"2022-05-05 00:00:00","New Zealand",7426,0,41.53
"2022-05-05 00:00:00","United Kingdom",20422,0,34.45
"2022-05-05 00:00:00","United States",82077,0,27.2
"2022-05-06 00:00:00",Australia,85249,81358,42.83
"2022-05-06 00:00:00",Ireland,1205,0,36.2
"2022-05-06 00:00:00","United Kingdom",17886,0,33.58
"2022-05-06 00:00:00","United States",103275,0,27.2
"2022-05-07 00:00:00",Australia,91368,62144,43.06
"2022-05-07 00:00:00",Ireland,524,0,37.03
"2022-05-07 00:00:00","United Kingdom",15032,0,34.64
"2022-05-07 00:00:00","United States",33535,0,27.55
"2022-05-08 00:00:00",Australia,70876,53522,46.69
"2022-05-08 00:00:00",Ireland,463,0,39.54
"2022-05-08 00:00:00","United Kingdom",18124,0,36.44
"2022-05-08 00:00:00","United States",19479,0,27.5
"2022-05-09 00:00:00",Australia,70836,89474,48.25
"2022-05-09 00:00:00",Ireland,2773,0,40.83
"2022-05-09 00:00:00","New Zealand",9182,0,49.23
"2022-05-09 00:00:00","United Kingdom",21388,0,37.87
"2022-05-09 00:00:00","United States",107836,0,28.93
"2022-05-10 00:00:00",Australia,94172,83470,49.78
"2022-05-10 00:00:00",Ireland,2299,0,39.55
"2022-05-10 00:00:00","United Kingdom",19486,0,37.75
"2022-05-10 00:00:00","United States",98420,0,29.41
"2022-05-11 00:00:00",Australia,113893,94086,49.74
"2022-05-11 00:00:00",Ireland,3144,0,39.4
"2022-05-11 00:00:00","United Kingdom",17444,0,36.81
"2022-05-11 00:00:00","United States",128073,0,29.43
"2022-05-12 00:00:00",Australia,115877,97530,48.57
